symbol,name,price,irr,npv,eps_roc,eps_diluted,MOP,QA,MCap,PE,error_message,ROE
EPD,Enterprise Products Partners L.P.,21.45,0.22829114100014714,42.235574020582774,0.28231819264555036,0.14847663184231838,0.1694503983499818,0.734968847352025,46876403059.2,12.189807302231237,,
KMB,Kimberly-Clark Corporation,132.99,-0.3231499034678037,12.732725219682356,-0.15156232296076555,2.710508474576271,0.16948798328108672,0.5076827564799007,44785976252.16,22.439983491745874,,
AEP,"American Electric Power Company, Inc.",82.05,0.7715857937223227,2607.414208077833,1.066638141061993,0.11076324190887621,0.20022791258881886,0.4383437437034052,41045595206.4,17.58021614606549,,
IT,"Gartner, Inc.",324.69,9.961522139278303,146229775141.93774,17.219127575687022,0.6449176426344095,0.12109860874863974,0.7881468121733242,27159928872.0,48.66145943308965,,
CAT,Caterpillar Inc.,196.82,,-319.3958916134044,-2.6821760916249104,0.27500039142620053,0.10905911660438823,1.0911848193801765,107753237496.31999,24.55879708494648,,
AU,AngloGold Ashanti Limited,15.29,,-23.989059130569135,-2.8528405044993463,0.24545010808172374,0.33386040207815676,1.6694473409801878,6381204927.679999,7.280707340499999,,
KKR,KKR & Co. Inc.,62.03,0.7492996548341053,1958.539255128966,1.1501488095238095,0.1282402849842529,0.3067342079954317,2.5857318499243553,36165411441.28,6.496139881411753,,
CMC,Commercial Metals Company,30.97,0.5761034907596994,418.95679077843903,0.9041666666666666,0.18355354141401248,0.08038475767125124,2.1317440957084948,3734579390.0,10.165108518720544,,
NRG,"NRG Energy, Inc.",42.96,0.09987429335028963,45.6546220287121,0.46447810107603904,0.5586970684039088,0.12944022874738811,2.9770234986945168,10515619576.32,9.818283582089553,,
CPB,Campbell Soup Company,42.43,-0.5972324848523352,0.7199269442466995,-0.4462222737986688,0.33831349708787034,0.15478999528079282,0.934399117971334,12858454269.44,12.830628742514971,,
ATHM,Autohome Inc.,41.1,1.3910810003102898,1555.7343187741317,0.5093023255813953,0.17722773431548894,0.36357400809996215,4.38735565975732,5136678000.0,10.034441129319235,,
WRB,W. R. Berkley Corporation,73.31,-0.12786635486347508,22.4121798830384,0.02306517635013844,0.14664382944539975,0.0,1.4873849934627863,13014724300.0,14.586121131624958,,
TGT,Target Corporation,241.44,-0.1724897284185012,48.27607651925795,0.08421009869124296,0.4382229323700024,0.06989023204112825,0.5020124223602485,117832138091.52,18.87350412175016,,
TV,"Grupo Televisa, S.A.B.",11.76,1.3881451573168704,219.21680390196354,0.2736685379594396,0.11187775084857278,0.17760322305190565,1.5413205687737577,6576674442.24,15.782757406327281,,
GLW,Corning Incorporated,38.39,,-0.817827073157691,-1.9949995707786077,0.13283338140563408,0.045032292311775635,1.4775683567825857,32786288480.0,18.761528662420385,,
MAS,Masco Corporation,56.08,0.08804769563031356,55.47446101701536,0.2832712751084362,2.4886769964243145,0.18016138007790763,1.3510858324715616,13860901488.64,27.07310344827586,,
DOV,Dover Corporation,161.9,-0.1116958158945005,47.04670391559514,0.15889061841674085,0.25404829610064283,0.1395901408787868,0.9305799717285502,23307284604.8,26.49141554400847,,
HRL,Hormel Foods Corporation,40.8,-0.08826416724682751,15.36045527534063,0.07107716110274132,0.1301426981078611,0.11450531833294444,1.6664623179395797,22136325273.6,25.649899736343716,,
TECK,Teck Resources Limited,24.78,1.0824718406627203,1215.6453241820404,0.7986943447270667,0.007863314241335793,0.047943674564148414,0.6557781201848999,13002066000.0,102.53413333333334,,
AES,The AES Corporation,23.44,,-0.009001075979599845,-1.0054175475687104,-0.027193070802699164,0.2616977225672878,0.9237224916076091,15619478400.0,-121.54074074074074,,
PPL,PPL Corporation,28.42,0.03967555817599555,22.332036033954065,0.08064285671850946,-0.09334453467749464,0.3684764033127383,0.40271038982767277,21872202974.72,-17.494578976,,
SEE,Sealed Air Corporation,57.3,-0.23861204794496893,7.556767543544725,0.009200775387925741,5.042325344212137,0.162975199869473,0.939593388913266,8588868441.599999,17.546966019417475,,
NLY,"Annaly Capital Management, Inc.",8.85,,-0.04677096435194942,-0.5223661917236472,0.23947547101125527,-0.0,0.22000830712002975,12781789075.199999,3.7277147493131095,,
FRC,First Republic Bank,197.61,-0.15304567322801743,45.26631794180177,0.09613022113022096,0.1051787453658068,0.0,,34929543600.0,26.886619367347507,,
K,Kellogg Company,63.78,0.28530540813263294,178.25178177243362,0.4405189773341166,0.3801037177707983,0.12788671023965142,0.4196258113783887,21741263130.24,16.717125288239814,,
M,"Macy's, Inc.",23.7,0.7356595952616338,390.88913781802273,0.6299792431218858,0.19478195347084865,-0.0528264353207714,0.44987866343102484,7340008310.4,14.320851063829787,,
TSM,Taiwan Semiconductor Manufacturing Company Limited,115.64,0.6148986004805659,453.5137788021733,0.02490431566127005,0.29280389985737104,0.4232134366269742,1.5471607868030388,599718261596.16,30.974773019820663,,
STL,Sterling Bancorp,23.6,0.8292306158760125,780.8628582993857,0.9348229410608064,0.07751074977398854,0.006162720035855825,inf,4547602188.8,12.608626631576891,,
NYCB,"New York Community Bancorp, Inc.",12.69,-0.20621066114424091,2.8807225195595323,-0.11556655665566556,0.08839226211883008,0.0,0.19067306139180398,5901268668.48,9.766246285309188,,
TRQ,Turquoise Hill Resources Ltd.,14.61,0.11147830780109547,16.7561500652894,0.5646380659703463,0.06584272780592107,0.15814159259204297,2.513068499873475,2939985026.88,4.818983795674038,,
BAH,Booz Allen Hamilton Holding Corporation,79.14,0.08841015907185046,78.42359392868963,0.3221153846153846,0.5524063082210791,0.09598892369427015,2.0417952064316998,10698620040.0,18.765830902155034,,
ARI,"Apollo Commercial Real Estate Finance, Inc.",15.26,-0.18160631488947276,4.547468600642084,-0.16377810439607,0.09259390463343971,0.0872701542435985,0.09183032360302086,2134782440.0,10.066923636603724,,
MET,"MetLife, Inc.",61.36,2.4504563837470856,379826.39072008734,2.636284821420286,0.06526773660259506,0.0,1.7362512060345583,52579201392.64,11.576082955281917,,
AFL,Aflac Incorporated,52.63,0.1032112921860362,56.291266887901024,0.19778626553596268,0.17610482574539718,0.0043859649122807015,18.958475756424864,35301098408.96,6.146360919738202,,
TPR,"Tapestry, Inc.",39.46,-0.005423699429735418,23.774811619732585,0.12843503068557977,0.2850961579572954,0.16845622400501192,1.8519427689718053,11032029815.68,13.218034793041392,,
WPM,Wheaton Precious Metals Corp.,39.29,1.9571032146284764,110588.44535377923,2.8330966281627665,0.1021777078298905,0.47952425781592084,6.475376175045718,17691147904.32,30.7199537492825,,
WLL,Whiting Petroleum Corporation,56.09,-0.8338564197276711,0.7587951895359015,-0.8173715538847117,-0.525397416279449,inf,0.5913805847313925,2194128620.0,-3.4348747309729495,,
PCG,PG&E Corporation,9.94,0.5622567853237233,114.47531857973175,-2.4623363075959754,0.03808409848529154,0.10861443499918783,0.6607760842353287,19733583959.04,24.23943488943489,,
CLR,"Continental Resources, Inc.",44.22,,-0.6627849228930879,-1.3616979655712051,0.05674221010387657,-0.10661790007229931,0.9065782534043675,16253193306.24,42.41486329326769,,
HL,Hecla Mining Company,5.46,,-0.02642894311195647,-0.6666855507786101,0.01998320554786967,0.11426085423191829,1.2560470007010047,2931894551.04,85.54958483279205,,
UAA,"Under Armour, Inc.",21.5,,-0.04436599706758769,-0.6650197628458497,0.17811028074085114,-0.1370913187506467,1.6465297648866888,4055867328.0,32.55609644331249,,
CAG,"Conagra Brands, Inc.",33.35,-0.09741398357634512,11.957919479101214,0.06020881320216892,0.15521021909149027,0.15880622636279917,0.29281350190551086,16019139433.6,12.470625144352915,,
SO,The Southern Company,63.16,0.18344994995261388,108.10297999175889,0.45737877091901746,0.09599732750242955,0.2365644171779141,0.5074095537710075,66875703810.56,21.19986080354318,,
GKOS,Glaukos Corporation,50.6,,-6235859833782612.0,68.123477236814,-0.09643519604204528,-0.5492245253579541,9.127057261277212,2355991660.0,-38.826844747874794,,
CCI,Crown Castle International Corp. (REIT),182.07,-0.26222537284083114,14.93999595772651,0.13478215570712648,0.11617803765130195,0.3333904109589041,0.5606907059421026,78689925720.0,73.99269990592661,,
ZTO,ZTO Express (Cayman) Inc.,31.66,0.5819198072665819,244.60523456505774,0.41872969118919046,0.0887177910345204,0.1885584325396432,2.382600252642822,26182915233.28,39.74561900931828,,
GS,"The Goldman Sachs Group, Inc.",390.85,0.5165845674626344,3427.935958617585,0.6755331215970963,0.2081229259847064,0.0,2.9476451673917157,131754359323.20001,6.789313196335727,,
ADT,ADT Inc.,8.17,-0.13441271589520254,1.2931511681892427,-2.181714110784134,-0.13285314725373396,0.0304030998796377,0.5796216626597495,6342583550.72,-15.68697838822972,,
EMR,Emerson Electric Co.,96.31,-0.011392524935241122,53.80727358439748,0.20505139582466342,0.26247040802116695,0.1650878760798332,1.1889369057908383,57574118000.0,24.437231748726656,,
CNP,"CenterPoint Energy, Inc.",25.41,0.7483733701948205,813.1257647111695,1.1718351877350939,0.1089680088572927,0.16500404421677,0.5015544041450777,15065334493.44,15.925411764705881,,
COTY,Coty Inc.,8.01,,-6746446784.826003,10.130764163372858,-0.04734409727530369,0.033218860018574915,0.468783638320775,6536688531.84,-30.456304023845007,,
MA,Mastercard Incorporated,358.16,-0.08759690626248795,113.64434262318576,0.2629759186979895,1.143765903307888,0.5334945428403373,1.6133198278045076,350577391774.72003,49.301779755283654,,
AWI,"Armstrong World Industries, Inc.",100.52,0.14072333245809232,134.43616054574514,0.39318449532503863,0.3587434330438512,0.18123599103426194,1.3366221706326176,4785063612.0,28.65991631799163,,
BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",6.62,0.28004546885491055,15.982606194908039,0.2716666666666667,0.11777858595654692,0.0,inf,44141432965.12,9.16079597460956,,
AER,AerCap Holdings N.V.,58.44,0.125157984243224,68.5754996875508,0.11377025989885992,-0.03776357966320117,0.48829763254205155,1.0554798691496958,7794668760.0,-21.807077087364515,,
GTN,"Gray Television, Inc.",23.54,1.3537559440734035,5251.112985955178,1.396087471584542,0.1787897954880877,0.3036539269214616,5.113725490196078,2087124571.84,5.274292452830189,,
CDE,"Coeur Mining, Inc.",6.18,,-22191861036.357983,16.739711700650638,0.0990178241450122,0.1040408117016631,0.6131016453944333,1588420680.0,21.10207946039319,,
NCR,NCR Corporation,39.78,-0.8160160137132322,0.24199052939694343,-1.2873256075607562,-0.11192589733693555,0.03850491380699211,0.8989463601532567,5227092000.0,-35.93917241379311,,
AMT,American Tower Corporation (REIT),282.18,-0.1943042631854922,40.15674661521868,0.19108736059479514,0.4459482524924949,0.3889324131070074,0.7948570646970319,128431685122.56,57.25644139949568,,
PSTG,"Pure Storage, Inc.",27.11,,-1.9283817947773503,-0.20833333333333331,-0.353327324599966,-0.13658524420503995,2.447151329186896,7728355706.24,-30.069493683248304,,
SJM,The J. M. Smucker Company,119.11,0.11129491578039974,134.47240951559607,0.34530822332767314,0.09608227317188395,0.17635298086895673,0.3423888404533566,12906640490.0,16.262749621785172,,
ETN,Eaton Corporation plc,156.01,-0.06731699865551266,62.040658932813024,0.16238584273313517,0.1257127613458268,0.10213909732332849,1.2020064614861419,62214446601.92,33.006253580901856,,
DUK,Duke Energy Corporation,98.46,-0.06382928393166143,41.10685555951822,0.13215729077553917,0.0612831021759794,0.23156527568292273,0.3382398037411837,75749017904.64,25.25541694462975,,
CL,Colgate-Palmolive Company,76.63,-0.16468944362460114,18.06391332271654,0.0197080291970802,2.951067856177345,0.23526197559346732,0.6051316984559492,64638403029.119995,23.744348845731036,,
KAR,"KAR Auction Services, Inc.",15.66,0.3737484934975768,53.276907926970686,0.279634270862341,0.0585588440332087,0.07597019701055903,1.4108237803252466,1866421440.0,20.79525974025974,,
NEE,"NextEra Energy, Inc.",80.7,0.2827753984012089,234.12145845066817,0.5215669387636995,0.07643157357692962,0.26465522031449684,0.37472682864121354,158314032000.0,50.53369357914812,,
PXD,Pioneer Natural Resources Company,162.03,,-0.6503150494933126,-1.140096350508859,0.016248222850625712,0.06392369020501139,1.2439664218258133,39528678066.24,145.827,,
ADM,Archer-Daniels-Midland Company,59.76,0.05743992999090586,50.173708909951515,0.20681323509708704,0.1130678138022902,0.027441535234247534,0.8565064349356506,33427713116.16,14.442645914396888,,
VTR,"Ventas, Inc.",55.38,-0.12215082223906282,14.751383216316997,0.16648100701793472,0.00433783333391329,0.11624334680505681,1.533922896598641e-07,21790645943.04,472.18923271229505,,
VMW,"VMware, Inc.",145.56,,-4.311594501580609e+16,-64.28972009218269,0.22524590163934427,0.2065097306025325,1.02694967803482,16234306800.0,29.617328384279475,,
DKS,"DICK'S Sporting Goods, Inc.",131.37,-0.13089291839548056,34.32078888369429,0.12547126319428537,0.49838494180783194,0.07736597767596246,0.7082124603658225,8524901451.0,8.852871146125294,,
WTI,"W&T Offshore, Inc.",3.38,1.135258286520251,75.35527991686803,0.42802197802197783,0.34106237295022557,0.002310794671036309,0.9324173913043479,481200487.03999996,-6.435863139858642,,
CE,Celanese Corporation,152.85,0.09096138702183576,153.63019856738546,0.22762768461195843,0.6791079970356397,0.12643678160919541,1.4115560060821084,16983927750.0,6.811182452738095,,
HUN,Huntsman Corporation,26.91,0.07580371658670626,24.924126876617322,0.23330890734408083,0.17179085145545028,0.03904951811232968,1.3744315310763011,5972136300.0,9.439857142857143,,
CSTM,Constellium SE,19.35,-0.07817648234320784,8.39334565196868,8.881784197001252e-16,-6.222222222222222,0.04382551710014335,0.8139963167587477,2741449795.2000003,11.801642143316327,,
VER,"VEREIT, Inc.",46.54,,-595.5129033741339,1.0951096266267748,0.038695418859152744,0.4520900387991383,4.545105045780495,10664641000.0,41.24939764705882,,
GPK,Graphic Packaging Holding Company,19.48,-0.13669240068624955,5.378751400460168,0.05085232553365815,0.12174057465537286,0.08926965350081556,0.4807713023806959,5981314364.16,26.141646202819466,,
WELL,Welltower Inc.,83.3,-0.2564662676957258,10.413655656046142,-0.03547768148004515,0.03841386716118183,0.22554482044704185,0.04045766548204737,35199498566.4,53.73575677033031,,
TJX,"The TJX Companies, Inc.",71.1,-0.03698891187364994,34.062322540707484,0.18545789957677472,0.41959256861484207,0.01811714498713351,1.0553774884604006,85500596275.2,34.05217604035369,,
PLD,"Prologis, Inc.",127.9,-0.1272093897722696,33.59117265502674,0.14459783068037751,0.04533871024055556,0.3158122753442141,1.51775139103839,94550203923.2,60.912139015830704,,
KSS,Kohl's Corporation,55.12,0.2405244199374159,115.46407417387162,0.297777605795072,0.1427589592538046,-0.01880288310874334,1.07379219060225,8297434080.0,11.524401650618982,,
XEC,Cimarex Energy Co.,81.39,-0.7640700635482722,2.3473302422543987,-0.7601468858694294,-0.015834761382296746,0.06689935486768532,0.9393585520087849,8368601190.0,-307.04430362588954,,
DRI,"Darden Restaurants, Inc.",158.7,0.006115233607348669,98.06194843031327,0.2253552872486022,0.24633270376858113,0.09106321479690388,0.9091056646648271,20681784000.0,32.91013824884793,,
ATI,Allegheny Technologies Incorporated,16.8,,-1.2555239648351955,-2.0027749187705597,-1.3254195219338478,0.0322256128231783,1.636154905862544,2137732800.0,-1.7385442110405471,,
IAG,IAMGOLD Corporation,2.2,,-18553.020858258977,3.2950628760874983,0.026172343900663163,0.11862768784730611,3.1905615292712066,1048740000.0000001,15.767218045112783,,
VFC,V.F. Corporation,67.96,0.11130070527600067,76.44745214245955,0.30235219689432685,0.32793919832802815,0.0679731091491022,1.6847182757386754,26683746983.679996,26.132955065552938,,
BDN,Brandywine Realty Trust,13.52,0.7748076619357938,412.2145154390897,1.0127955641131776,0.1678915509474279,0.2072068534847023,1.4390321162598263,2310568000.0,7.692846094523801,,
HON,Honeywell International Inc.,219.19,0.9020296930344696,12848.73088305553,1.2692702189855884,0.27421199884228953,0.17452584489996018,1.233838620617805,151328551549.44,30.57378809811017,,
ICE,"Intercontinental Exchange, Inc.",119.74,0.027439229440537005,82.55933446255482,0.2984576641548999,0.14123669945794018,0.38064046579330424,0.9911362629120786,67432180657.92,23.956510305614785,,
WY,Weyerhaeuser Company,37.19,-0.28308328430910923,4.151754309243707,-0.0826335356305799,0.2670199534959174,0.22703133297928837,1.2273684210526317,27884466960.0,11.298996812474686,,
BLL,Ball Corporation,92.3,-0.015292327172548026,46.59837043216337,0.3817642698295033,0.25692137320044295,0.10737628384687208,0.7475247524752475,30146101523.2,34.75837643678161,,
IVZ,Invesco Ltd.,24.94,0.005583674516561388,16.580790862417203,0.057106217853153396,0.08559504559209334,0.21376269200728976,0.2992180694404115,11507116480.0,9.047763580779181,,
DG,Dollar General Corporation,217.71,-0.08508699224619265,76.28338623239188,0.1655420999686048,0.3889972799609062,0.10533623608421518,0.29185875211857987,50793920100.0,20.201394217723482,,
SID,Companhia Siderúrgica Nacional,5.43,415.86553085493694,6.052923316174666e+21,246.55692423424293,1.024621985758606,0.26240911894018165,1.2609664086505656,7493997039.36,2.819786754943275,,
